areaCode,areaName,areaType,date,hospitalCases
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-23,241
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-22,257
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-21,249
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-20,238
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-19,255
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-18,271
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-17,269
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-16,273
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-15,288
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-14,292
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-13,282
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-12,292
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-11,307
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-10,302
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-09,303
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-08,313
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-07,304
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-06,303
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-05,325
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-04,329
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-03,343
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-02,359
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-01,386
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-31,368
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-30,375
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-29,371
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-28,375
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-27,361
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-26,375
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-25,371
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-24,337
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-23,312
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-22,317
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-21,351
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-20,319
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-19,309
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-18,317
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-17,313
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-16,307
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-15,324
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-14,320
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-13,320
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-12,325
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-11,350
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-10,318
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-09,302
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-08,319
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-07,322
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-06,306
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-05,292
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-04,284
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-03,270
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-02,252
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-01,260
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-31,266
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-30,265
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-29,270
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-28,269
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-27,256
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-26,248
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-25,242
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-24,252
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-23,250
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-22,257
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-21,263
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-20,252
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-19,232
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-18,234
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-17,226
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-16,225
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-15,232
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-14,247
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-13,240
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-12,235
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-11,232
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-10,233
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-09,237
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-08,233
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-07,246
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-06,242
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-05,232
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-04,237
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-03,251
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-02,253
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-01,268
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-30,278
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-29,266
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-28,276
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-27,266
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-26,272
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-25,272
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-24,276
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-23,290
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-22,265
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-21,267
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-20,279
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-19,294
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-18,295
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-17,302
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-16,302
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-15,283
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-14,271
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-13,259
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-12,260
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-11,260
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-10,279
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-09,270
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-08,257
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-07,248
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-06,246
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-05,239
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-04,239
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-03,263
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-02,256
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-01,253
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-31,244
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-30,207
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-29,199
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-28,201
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-27,207
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-26,209
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-25,178
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-24,158
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-23,149
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-22,135
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-21,141
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-20,157
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-19,156
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-18,142
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-17,138
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-16,131
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-15,133
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-14,132
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-13,125
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-12,119
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-11,117
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-10,103
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-09,92
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-08,95
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-07,103
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-06,98
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-05,89
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-04,77
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-03,73
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-02,70
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-01,68
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-30,75
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-29,72
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-28,74
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-27,70
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-26,61
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-25,57
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-24,60
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-23,50
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-22,52
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-21,49
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-20,44
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-19,38
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-18,38
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-17,37
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-16,42
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-15,45
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-14,44
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-13,36
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-12,32
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-11,27
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-10,27
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-09,29
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-08,28
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-07,26
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-06,24
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-05,22
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-04,22
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-03,25
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-02,26
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-09-01,28
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-31,30
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-30,26
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-29,21
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-28,19
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-27,22
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-26,22
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-25,25
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-24,28
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-23,28
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-22,26
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-21,27
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-20,29
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-19,29
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-18,25
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-17,28
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-16,31
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-15,33
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-14,35
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-13,32
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-12,31
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-11,32
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-10,34
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-09,33
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-08,35
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-07,37
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-06,36
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-05,32
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-04,30
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-03,30
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-02,32
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-08-01,33
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-31,32
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-30,31
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-29,32
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-28,32
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-27,33
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-26,37
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-25,40
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-24,43
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-23,47
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-22,42
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-21,46
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-20,48
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-19,46
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-18,48
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-17,49
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-16,48
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-15,54
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-14,57
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-13,61
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-12,61
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-11,62
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-10,63
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-09,76
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-08,84
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-07,104
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-06,122
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-05,124
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-04,127
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-03,153
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-02,179
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-07-01,210
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-30,225
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-29,227
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-28,231
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-27,227
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-26,254
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-25,253
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-24,256
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-23,269
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-22,266
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-21,266
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-20,261
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-19,261
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-18,253
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-17,264
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-16,268
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-15,284
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-14,280
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-13,269
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-12,258
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-11,251
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-10,244
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-09,239
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-08,243
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-07,243
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-06,237
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-05,230
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-04,213
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-03,221
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-02,238
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-06-01,238
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-31,239
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-30,243
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-29,248
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-28,254
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-27,265
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-26,280
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-25,278
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-24,285
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-23,287
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-22,286
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-21,289
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-20,293
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-19,307
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-18,315
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-17,311
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-16,305
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-15,309
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-14,318
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-13,318
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-12,317
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-11,317
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-10,309
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-09,309
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-08,311
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-07,319
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-06,327
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-05,323
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-04,329
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-03,326
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-02,326
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-05-01,328
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-30,319
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-29,330
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-28,335
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-27,339
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-26,336
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-25,336
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-24,356
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-23,375
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-22,372
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-21,381
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-20,386
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-19,386
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-18,382
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-17,182
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-16,409
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-15,215
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-14,427
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-13,417
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-12,414
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-11,390
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-10,394
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-09,379
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-08,330
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-07,310
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-06,302
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-05,268
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-04,247
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-03,217
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-02,187
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-04-01,152
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-03-31,128
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-03-30,90
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-03-29,78
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-03-28,66
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-03-27,44
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-03-26,37
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-03-25,27
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-03-24,23
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-03-23,15
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-03-22,12
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-03-21,9
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-03-20,10
